month,growmonth,parent.pop,elevation.group,elev_m,PckSum,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
10,NA,LV1,High,2593.416641,5260.871671485901,2005,52.900001525878906,0,71.20999908447266,-1.5,11.609999656677246,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2005,24.1299991607666,144.55999755859375,296.5299987792969,-3.5399999618530273,6.78000020980835,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2006,95.6500015258789,0,7.980000019073486,7.78000020980835,23.729999542236328,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2006,86.06999969482422,0,0,5.079999923706055,21.190000534057617,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2006,81.660003662109375,0,0.17000000178813934,2.7200000286102295,19.239999771118164,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2006,53.209999084472656,0,18.84000015258789,-1.8600000143051147,12.550000190734863,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2006,23.6200008392334,131.72000122070312,196.4900054931641,-3.740000009536743,4.829999923706055,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2007,61.209999084472656,0,37.22999954223633,6.619999885559082,23.280000686645508,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2007,88.529998779296875,0,0.01999999955296516,5.320000171661377,22.540000915527344,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2007,80.660003662109375,0,29.510000228881836,2.630000114440918,17.510000228881836,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2007,48.63999938964844,0,215.9499969482422,-1.0700000524520874,10.270000457763672,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2007,25.559999465942383,0,42.560001373291016,-4,9.40999984741211,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2008,94.089996337890625,0,0,6.840000152587891,23.06999969482422,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2008,90.18000030517578,0,1.4500000476837158,6.630000114440918,22.86000061035156,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2008,84.2300033569336,0,3.1700000762939453,3.130000114440918,20.459999084472656,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2008,54.560001373291016,0,139.35000610351562,-1.2200000286102295,13.079999923706056,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2008,25.829999923706055,48.2599983215332,235.8800048828125,-2.5799999237060547,8.399999618530273,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2009,93.839996337890625,0,1,6.599999904632568,23.059999465942383,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2009,64.93000030517578,0,22.770000457763672,5.239999771118164,21.579999923706055,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2009,86.8499984741211,0,8.399999618530273,4.789999961853027,21.450000762939453,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2009,50.849998474121094,0,177.52000427246094,-1.409999966621399,10.899999618530272,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2009,23.65999984741211,41.84000015258789,100,-5.320000171661377,6.570000171661377,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2010,95.029998779296875,0,4.230000019073486,7.300000190734863,23.559999465942383,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2010,80.19000244140625,0,14.010000228881836,4.960000038146973,21.209999084472656,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2010,80.0199966430664,0,34.25,2.5299999713897705,18.65999984741211,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2010,51.459999084472656,0,305.05999755859375,1.4700000286102295,12.279999732971191,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2010,21.690000534057617,183.61000061035156,224.0800018310547,-5.5,4.679999828338623,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2011,90.660003662109375,0,0,5.550000190734863,20.899999618530273,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2011,87.2300033569336,0,0,5.369999885559082,22.149999618530273,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2011,85.75,0,12.470000267028809,4.71999979019165,21.420000076293945,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2011,53.689998626708984,0,171.5399932861328,0.01999999955296516,13.270000457763672,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2011,22.84000015258789,72.48999786376953,99.51000213623048,-5.190000057220459,4.710000038146973,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2012,90.54000091552734,0,0.30000001192092896,5.440000057220459,20.84000015258789,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2012,93.970001220703125,0,1.2200000286102295,10.460000038146973,23.239999771118164,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2012,86.19999694824219,0,0,4.429999828338623,21.149999618530273,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2012,55.959999084472656,0,102.1500015258789,-0.00999999977648258,13.4399995803833,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2012,23.479999542236328,204.0800018310547,406.1099853515625,-2.5799999237060547,6.480000019073486,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2013,96.20999908447266,0,9.380000114440918,8.489999771118164,23.61000061035156,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2013,86.9800033569336,0,8,6.070000171661377,20.290000915527344,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2013,80.160003662109375,0,38.79999923706055,3.900000095367432,16.5,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2013,51.880001068115234,0,61.7400016784668,-2.5,11.600000381469728,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2013,24.56999969482422,0,70.66999816894531,-4.760000228881836,7.860000133514404,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2014,97.220001220703125,0,9.119999885559082,9.390000343322754,23.790000915527344,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2014,67.61000061035156,0,18.790000915527344,7.570000171661377,20.850000381469727,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2014,74.2300033569336,0,53.849998474121094,5.28000020980835,18.719999313354492,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2014,52.70000076293945,0,248.72999572753903,0.75,14.220000267028809,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2014,24.040000915527344,72.80999755859375,223.6000061035156,-2.9600000381469727,7.329999923706055,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2015,61.33000183105469,0,68.94000244140625,8.279999732971191,20.690000534057617,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2015,88.70999908447266,0,6.840000152587891,6.809999942779541,21.450000762939453,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2015,82.86000061035156,0,25.56999969482422,4.150000095367432,18.479999542236328,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2015,57.54999923706055,0,59.29999923706055,1.7200000286102295,14.239999771118164,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2015,22.1299991607666,122.72000122070312,142.74000549316406,-6.210000038146973,4.190000057220459,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2016,92.910003662109375,0,0.05999999865889549,7.059999942779541,21.649999618530273,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2016,89.48999786376953,0,10.18000030517578,7.03000020980835,22.90999984741211,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2016,81.73999786376953,0,1.2100000381469729,3.650000095367432,18.489999771118164,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2016,48.83000183105469,0,512.6199951171875,0.5799999833106995,9.520000457763672,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2016,23.09000015258789,123.9800033569336,256.489990234375,-3.190000057220459,6.329999923706055,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2017,96.279998779296875,0,0,8.289999961853027,23.899999618530273,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2017,91.75,0,12.460000038146973,9.15999984741211,24.030000686645508,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2017,81.9800033569336,0,11.800000190734863,4.659999847412109,17.760000228881836,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2017,53.83000183105469,0,50.22999954223633,-1.7400000095367432,13.380000114440918,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2017,23.100000381469727,264.3500061035156,442.69000244140625,-2.2200000286102295,5.46999979019165,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2018,97.0199966430664,0,2.319999933242798,9.039999961853027,23.950000762939453,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2018,89.54000091552734,0,0,6.380000114440918,22.450000762939453,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2018,82.2699966430664,0,0,2.7899999618530273,18.799999237060547,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2018,53.9900016784668,0,62.61000061035156,-1,12.029999732971191,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2018,25.11000061035156,62.150001525878906,203.44000244140625,-4.170000076293945,8.260000228881836,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2019,91.470001220703125,0,0.800000011920929,6.510000228881836,20.75,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2019,64.48999786376953,0,30.799999237060547,6.679999828338623,21.88999938964844,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2019,69.029998779296875,0,66.029998779296875,3.740000009536743,16.079999923706055,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2019,49.7400016784668,0,20.079999923706055,-3.6700000762939458,10.489999771118164,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2019,25.3799991607666,0,26.34000015258789,-4.239999771118164,9.260000228881836,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2020,82.1500015258789,0,22.18000030517578,7.940000057220459,22.649999618530273,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2020,92.73999786376952,0,7.480000019073486,9.119999885559082,23.38999938964844,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2020,88.48999786376953,0,0,6.349999904632568,21.969999313354492,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2020,59.81999969482422,0,0.36000001430511475,1.25,17.229999542236328,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2020,23.690000534057617,59.06999969482422,116,-5.519999980926514,6.389999866485596,6,11
7,NA,LV1,High,2593.416641,5260.871671485901,2021,99.73999786376952,0,3.2100000381469727,10.170000076293944,24.739999771118164,6,11
8,NA,LV1,High,2593.416641,5260.871671485901,2021,94.1500015258789,0,0.8999999761581421,8.260000228881836,23.61000061035156,6,11
9,NA,LV1,High,2593.416641,5260.871671485901,2021,87.5999984741211,0,36.58000183105469,5.300000190734863,20,6,11
10,NA,LV1,High,2593.416641,5260.871671485901,2021,49.599998474121094,0,384.6099853515625,-0.6000000238418579,10.579999923706056,6,11
11,NA,LV1,High,2593.416641,5260.871671485901,2021,25.739999771118164,0,94.08000183105467,-2.2699999809265137,8.020000457763672,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1992,76.9000015258789,0,31.280000686645508,4.710000038146973,19.81999969482422,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1992,114.0199966430664,0,3.2200000286102295,5.019999980926514,22.86000061035156,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1992,95.910003662109375,0,1.3200000524520874,2.240000009536743,18.649999618530273,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1992,60.86000061035156,0,249.32000732421875,-0.23999999463558197,14.029999732971191,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1992,24.719999313354492,27.600000381469727,63.59000015258789,-6.130000114440918,5.639999866485596,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1993,110.37000274658205,0,0.44999998807907104,0.47999998927116394,18.75,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1993,106.97000122070312,0,13.8100004196167,4.710000038146973,19.61000061035156,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1993,95.339996337890625,0,1.149999976158142,2.0199999809265137,18.43000030517578,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1993,61.97999954223633,0,161.3000030517578,1.1299999952316284,11.81999969482422,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1993,23.719999313354492,74.910003662109375,101.44000244140624,-8.210000038146973,5.869999885559082,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1994,126.8499984741211,0,0,8.100000381469727,23.36000061035156,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1994,108.81999969482422,0,0,1.590000033378601,22.1299991607666,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1994,97.30999755859376,0,20.63999938964844,4.25,17.790000915527344,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1994,57.790000915527344,0,17.90999984741211,-3.109999895095825,11.109999656677246,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1994,19.450000762939453,241.0500030517578,247.82000732421875,-10.199999809265137,-0.09000000357627869,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1995,96.660003662109375,460.94000244140625,13.170000076293944,6.260000228881836,19.40999984741211,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1995,110.97000122070312,0,0,4.440000057220459,20.950000762939453,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1995,98.9800033569336,0,0,4.800000190734863,18.729999542236328,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1995,59.5099983215332,0,4.099999904632568,-3.9600000381469727,13.829999923706056,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1995,28.36000061035156,0,20.40999984741211,-2.799999952316284,9.5600004196167,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1996,83.529998779296875,0,56.7400016784668,9.119999885559082,23.200000762939453,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1996,115.63999938964844,0,0.30000001192092896,6.599999904632568,22.6200008392334,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1996,92.3499984741211,0,26.18000030517578,0.6000000238418579,17.3700008392334,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1996,59.130001068115234,0,105.11000061035156,-2.1500000953674316,11.600000381469728,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1996,26.270000457763672,112.91999816894533,238.1199951171875,-3.5999999046325684,6.130000114440918,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1997,93.37999725341795,0,31.010000228881836,3.940000057220459,20.149999618530273,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1997,83.70999908447266,0,37.56999969482422,2.4600000381469727,21.65999984741211,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1997,84.80000305175781,0,56.709999084472656,2.1600000858306885,17.989999771118164,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1997,54.349998474121094,0,204.66000366210935,-1.1799999475479126,9.869999885559082,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1997,21.850000381469727,290.95001220703125,421.4100036621094,-3.4000000953674316,4.929999828338623,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1998,80.339996337890625,173.94000244140625,20.84000015258789,5.349999904632568,23.170000076293945,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1998,112.6999969482422,0,1.9600000381469729,3.2200000286102295,23.61000061035156,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1998,98.51000213623048,0,23.440000534057617,5.190000057220459,17.889999389648438,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1998,56.36000061035156,0,88.6500015258789,-2.6700000762939453,9.229999542236328,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1998,21,510.3599853515625,517.719970703125,-5.559999942779541,2.7899999618530273,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,1999,118.9800033569336,0,0.18000000715255737,4.010000228881836,21.450000762939453,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,1999,85.76000213623047,0,28.84000015258789,4.710000038146973,19.850000381469727,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,1999,99.720001220703125,0,0.10000000149011612,3.440000057220459,20.65999984741211,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,1999,62.90999984741211,0,188.4900054931641,-1.2999999523162842,15.9399995803833,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,1999,26.6299991607666,59.38999938964844,237.1999969482422,-2.740000009536743,7.679999828338623,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2000,117.5199966430664,0,3.9600000381469727,4,20.38999938964844,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2000,113.48999786376952,0,2.059999942779541,5,22.43000030517578,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2000,94.0199966430664,0,40.630001068115234,2.859999895095825,16.969999313354492,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2000,58.68000030517578,0,160.8800048828125,-0.9300000071525574,10.630000114440918,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2000,23.270000457763672,71.839996337890625,81.7300033569336,-6.860000133514404,3.5399999618530273,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2001,122.87999725341795,0,8.279999732971191,6.880000114440918,21.540000915527344,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2001,115.3000030517578,0,0,5.860000133514404,23.09000015258789,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2001,98.8000030517578,0,38.41999816894531,4.28000020980835,19.200000762939453,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2001,65.1500015258789,0,121.63999938964844,0.7799999713897705,15.18000030517578,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2001,25,212.61000061035156,343.8999938964844,-3.430000066757202,5.349999904632568,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2002,85.6500015258789,0,43.90999984741211,8.25,23.93000030517578,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2002,114.01000213623048,0,0,6.079999923706055,21.75,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2002,97.95999908447266,0,0,3.5199999809265137,19.06999969482422,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2002,60.86000061035156,0,0.5099999904632568,-2.0899999141693115,13.300000190734863,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2002,26.399999618530273,110.94000244140624,279.9800109863281,-4.369999885559082,7.820000171661377,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2003,128.88999938964844,0,5.449999809265137,9.34000015258789,23.790000915527344,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2003,84.37000274658203,0,57.83000183105469,4.800000190734863,20.010000228881836,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2003,100.61000061035156,0,16.979999542236328,4.710000038146973,21.059999465942383,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2003,65.43000030517578,0,0.02999999932944774,0.25999999046325684,15.949999809265137,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2003,23.09000015258789,124.86000061035156,132.14999389648438,-5.769999980926514,2.200000047683716,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2004,112.95999908447266,0,24.190000534057617,6.360000133514404,21.700000762939453,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2004,112.95999908447266,0,0.6299999952316284,5.789999961853027,21.229999542236328,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2004,94.87999725341795,0,30.13999938964844,2.5,17.549999237060547,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2004,59.369998931884766,0,154.52000427246094,-0.6800000071525574,10.710000038146973,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2004,25.36000061035156,34.75,89.08000183105469,-4.559999942779541,5.300000190734863,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2005,127.75,0,0.05000000074505806,8.479999542236328,23.719999313354492,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2005,114.79000091552734,0,0,6.150000095367432,22.3700008392334,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2005,92.08000183105467,0,26.81999969482422,1.7200000286102295,15.979999542236328,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2005,59.70000076293945,0,69.68000030517578,-1.5099999904632568,11.529999732971191,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2005,26.13999938964844,131.22999572753906,294.8999938964844,-3.450000047683716,6.739999771118164,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2006,126.69000244140624,0,7.449999809265137,7.71999979019165,23.649999618530273,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2006,111.83000183105467,0,0,5.03000020980835,21.100000381469727,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2006,97.11000061035156,0,0.119999997317791,2.7699999809265137,19.170000076293945,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2006,60.369998931884766,0,18.809999465942383,-1.7699999809265137,12.489999771118164,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2006,25.540000915527344,119.2699966430664,193.22999572753903,-3.7300000190734863,4.769999980926514,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2007,94.7300033569336,0,36.90999984741211,6.579999923706055,23.200000762939453,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2007,114.08999633789062,0,0,5.440000057220459,22.469999313354492,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2007,94.970001220703125,0,29.56999969482422,2.6600000858306885,17.459999084472656,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2007,57.36000061035156,0,212.61000061035156,-1.059999942779541,10.229999542236328,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2007,27.719999313354492,0,42.529998779296875,-3.900000095367432,9.369999885559082,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2008,124.73999786376952,0,0,6.809999942779541,23,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2008,116,0,1.559999942779541,6.690000057220459,22.770000457763672,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2008,99.08000183105467,0,3.430000066757202,3.1500000953674316,20.38999938964844,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2008,61.400001525878906,0,139.3300018310547,-1.159999966621399,13.010000228881836,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2008,27.899999618530273,35.540000915527344,233.83999633789065,-2.509999990463257,8.350000381469727,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2009,124.33999633789062,0,1,6.570000171661377,22.979999542236328,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2009,97.31999969482422,0,22.36000061035156,5.190000057220459,21.5,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2009,102.05999755859376,0,8.390000343322754,4.789999961853027,21.3799991607666,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2009,58.45000076293945,0,176.80999755859375,-1.350000023841858,10.850000381469728,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2009,25.6299991607666,30.219999313354492,99.779998779296875,-5.199999809265137,6.519999980926514,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2010,125.95999908447266,0,4.159999847412109,7.289999961853027,23.489999771118164,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2010,109.70999908447266,0,13.489999771118164,5.03000020980835,21.13999938964844,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2010,95.9800033569336,0,34.16999816894531,2.559999942779541,18.59000015258789,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2010,59.43000030517578,0,302.95001220703125,1.4600000381469729,12.229999542236328,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2010,22.010000228881836,173.10000610351562,224.1199951171875,-5.449999809265137,4.630000114440918,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2011,120.11000061035156,0,0,5.5,20.829999923706055,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2011,113.38999938964844,0,0,5.309999942779541,22.06999969482422,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2011,102.05999755859376,0,11.470000267028809,4.789999961853027,21.36000061035156,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2011,62,0,169.25,0.00999999977648258,13.229999542236328,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2011,24.719999313354492,60.59000015258789,98.68000030517578,-5.079999923706055,4.679999828338623,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2012,119.87000274658205,0,0.2199999988079071,5.380000114440918,20.739999771118164,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2012,120.83999633789062,0,1.1699999570846558,10.43000030517578,23.149999618530273,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2012,101.2300033569336,0,0,4.380000114440918,21.079999923706055,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2012,62.959999084472656,0,101.13999938964844,0.09000000357627869,13.369999885559082,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2012,25.239999771118164,191.7400054931641,402.9500122070313,-2.5799999237060547,6.429999828338623,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2013,127.5,0,9.229999542236328,8.479999542236328,23.5,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2013,112.01000213623048,0,8.010000228881836,6.039999961853027,20.18000030517578,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2013,94.9000015258789,0,39.36000061035156,3.900000095367432,16.420000076293945,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2013,58.75,0,61.22999954223633,-2.4700000286102295,11.529999732971191,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2013,26.540000915527344,0,70.2300033569336,-4.639999866485596,7.800000190734863,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2014,128.8000030517578,0,8.880000114440918,9.34000015258789,23.690000534057617,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2014,104.41000366210938,0,18.809999465942383,7.619999885559082,20.760000228881836,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2014,90.5500030517578,0,53.77000045776367,5.320000171661377,18.63999938964844,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2014,59.68000030517578,0,243.05999755859375,0.7200000286102295,14.15999984741211,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2014,23.850000381469727,60.959999084472656,221.3999938964844,-2.940000057220459,7.28000020980835,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2015,80.6500015258789,0,68.2699966430664,8.229999542236328,20.600000381469727,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2015,107.12999725341795,0,6.730000019073486,6.820000171661377,21.350000381469727,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2015,97.87000274658205,0,25.899999618530273,4.130000114440918,18.3799991607666,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2015,65.1500015258789,0,58.869998931884766,1.7300000190734863,14.170000076293944,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2015,23.989999771118164,120.68000030517578,142.02999877929688,-6.059999942779541,4.150000095367432,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2016,123.12000274658205,0,0.07000000029802322,7,21.56999969482422,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2016,116.58999633789062,0,10.289999961853027,7.139999866485596,22.829999923706055,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2016,97.3000030517578,0,1.1399999856948853,3.630000114440918,18.40999984741211,6,11
10,NA,LV3,High,2353.550747,5079.725983365377,2016,55.5099983215332,0,510.69000244140625,0.5799999833106995,9.460000038146973,6,11
11,NA,LV3,High,2353.550747,5079.725983365377,2016,22.549999237060547,113.3499984741211,255.7100067138672,-3.190000057220459,6.28000020980835,6,11
7,NA,LV3,High,2353.550747,5079.725983365377,2017,127.58999633789062,0,0,8.279999732971191,23.81999969482422,6,11
8,NA,LV3,High,2353.550747,5079.725983365377,2017,119.7699966430664,0,12.31999969482422,9.199999809265137,23.959999084472656,6,11
9,NA,LV3,High,2353.550747,5079.725983365377,2017,97.66999816894533,0,11.579999923706056,4.71999979019165,17.690000534057617,6,11
